,id,name,genres,popularity,followers
1295,4hf3caW9H8uFwwbv5pFjcg,Jake Bugg,"['garage rock', 'indie folk', 'indie rock', 'modern rock', 'singer-songwriter']",69,527651
1296,4pejUc4iciQfgdX6OKulQn,Queens of the Stone Age,"['alternative metal', 'alternative rock', 'funk rock', 'garage rock', 'indie rock', 'modern rock', 'neo-psychedelic', 'nu metal', 'post-grunge', 'rock', 'stoner metal', 'stoner rock']",79,1099707
1297,5SbkVQYYzlw1kte75QIabH,Gnarls Barkley,[],70,192572
1298,4KWTAlx2RvbpseOGMEmROg,R.E.M.,"['album rock', 'alternative rock', 'classic rock', 'dance rock', 'folk christmas', 'indie rock', 'mellow gold', 'modern rock', 'neo mellow', 'new wave', 'permanent wave', 'pop christmas', 'pop rock', 'rock']",77,888107
1299,3OsRAKCvk37zwYcnzRf5XF,Moby,"['downtempo', 'electronic']",72,743531
1300,479Yp6DvyXoIaCssAxB4QR,Murray Head,[],53,12904
1301,1yxSLGMDHlW21z4YXirZDS,The Black Eyed Peas,"['dance pop', 'pop', 'pop rap', 'post-teen pop']",80,1892171
1302,3ZJCmnY5iUo1M0UFFWDXGf,MC Marcinho,"['axe', 'baile funk', 'deep funk carioca', 'funk carioca', 'pagode']",47,80369
1303,2T9pR6zAB5dUpBOJ1m6Chw,Shane Alexander,['acoustic pop'],34,3562
1304,3TVXtAsR1Inumwj472S9r4,Drake,"['canadian pop', 'hip hop', 'pop rap', 'rap']",99,14033084
1305,3tVQdUvClmAT7URs9V3rsp,WizKid,"['afrobeats', 'azonto']",82,107344
1306,77DAFfvm3O9zT5dIoG0eIO,Kyla,[],77,3172
1307,3CDKmzJu6uwEGnPLLZffpD,Frankie Valli,"['adult standards', 'brill building pop', 'bubblegum pop', 'christmas', 'folk rock', 'hollywood', 'motown', 'rock-and-roll']",63,39856
1308,4Z8W4fKeB5YxbusRsdQVPb,Radiohead,"['alternative rock', 'indie rock', 'melancholia', 'modern rock', 'permanent wave', 'rock']",82,2542115
1309,5fsDcuclIe8ZiBD5P787K1,Stevie Ray Vaughan,"['album rock', 'blues', 'blues-rock', 'classic rock', 'electric blues', 'hard rock', 'modern blues', 'rock', 'soul blues', 'southern rock', 'texas blues']",69,665980
1310,1xU878Z1QtBldR7ru9owdU,Phoenix,"['alternative dance', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'synthpop']",74,1189736
1311,3plJVWt88EqjvtuB4ZDRV3,Ben E. King,"['adult standards', 'brill building pop', 'chicago soul', 'christmas', 'jazz blues', 'jazz christmas', 'memphis soul', 'motown', 'quiet storm', 'rock-and-roll', 'rockabilly', 'soul', 'soul blues', 'soul christmas', 'southern soul']",70,124025
1312,5NX29TmuYrENlpvz6IgYMJ,Wayne Newton,"['adult standards', 'christmas', 'easy listening', 'lounge', 'vocal jazz']",47,7269
1313,19ra5tSw0tWufvUp8GotLo,George Michael,"['boy band', 'dance pop', 'dance rock', 'europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'pop christmas', 'soft rock']",79,629451
1314,7wqtxqI3eo7Gn1P7SpP6cQ,Salt-N-Pepa,"['dance pop', 'hip hop', 'hip house', 'hip pop', 'old school hip hop', 'pop rap', 'rap']",64,176188
1315,3rUSk3kcpl4Nseu1DqFNpJ,KK,[],40,7954
1316,6Jrxnp0JgqmeUX1veU591p,Santigold,"['alternative dance', 'dance-punk', 'escape room', 'folk-pop', 'hip pop', 'indie pop', 'indie r&b', 'indietronica', 'new rave', 'pop', 'synthpop']",66,378070
1317,2gBjLmx6zQnFGQJCAQpRgw,Nelly,"['dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",80,800984
1318,7v4imS0moSyGdXyLgVTIV7,Nat King Cole,"['adult standards', 'christmas', 'jazz blues', 'jazz christmas', 'vocal jazz']",75,517295
1319,23hdcMBvWnhwTIWRKLLEvo,Latyrx,"['abstract hip hop', 'alternative hip hop', 'hip hop', 'turntablism']",36,3772
1320,6rBLnxCHDUQTw1nf2qWfm2,The Strange Boys,"['austindie', 'garage pop', 'garage rock', 'indie garage rock', 'punk blues']",38,15978
1321,450o9jw6AtiQlQkHCdH6Ru,Funkadelic,"['classic funk rock', 'classic rock', 'deep funk', 'funk', 'funk rock', 'memphis soul', 'motown', 'p funk', 'psychedelic rock', 'quiet storm', 'soul', 'southern soul']",60,171407
1322,4t60EdEbfPZnelA5Qtxulk,Aka Moon,[],21,873
1323,4P0dddbxPil35MNN9G2MEX,Cypress Hill,"['gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'rap rock', 'west coast rap']",71,649429
1324,3YyZFf9ZN2YbkqeZia8zHX,Brand Nubian,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'turntablism']",49,43685
1325,2oHatss0GNd5558xweZfcN,Javi Mula,"['electro latino', 'pop house']",30,6968
1326,3uCu2WgyG0Iw50ylOYDSpH,Maria Gadú,"['bossa nova', 'mpb', 'samba']",69,489747
1327,1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,"['dance pop', 'edm', 'pop', 'tropical house']",90,10639971
1328,7JKLkN4nh8EvAxP9euyYPo,Sam Martin,[],60,899
1329,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,"['dance pop', 'pop', 'pop rap', 'post-teen pop']",92,8793630
1330,4d3yvTptO48nOYTPBcPFZC,Eve,"['crunk', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",69,235205
1331,6nzxy2wXs6tLgzEtqOkEi2,Monica,"['dance pop', 'deep pop r&b', 'hip pop', 'neo soul', 'new jack swing', 'pop', 'pop christmas', 'pop rap', 'quiet storm', 'r&b', 'southern hip hop', 'urban contemporary']",69,513672
1332,5rrmaoBXZ7Jcs4Qb77j0YA,Djavan,"['bossa nova', 'mpb', 'pagode', 'samba']",68,391444
1333,3koiLjNrgRTNbOwViDipeA,Marvin Gaye,"['classic funk rock', 'motown', 'quiet storm', 'soul', 'soul christmas']",78,1470066
1334,0GNq4xh8uFCyihPurnunf7,Engenheiros Do Hawaii,"['mpb', 'rock gaucho']",68,509805
1335,1w5Kfo2jwwIPruYS2UWh56,Pearl Jam,"['alternative metal', 'alternative rock', 'classic rock', 'funk rock', 'grunge', 'permanent wave', 'pop rock', 'post-grunge', 'rock']",81,2413370
1336,0kObWap02DEg9EAJ3PBxzf,Starship,"['album rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock']",68,140227
1337,4FtSnMlCVxCswABUmdhwpm,Carly Simon,"['adult standards', 'album rock', 'brill building pop', 'bubblegum pop', 'christmas', 'disco', 'folk', 'folk christmas', 'folk rock', 'mellow gold', 'new wave pop', 'pop christmas', 'rock', 'singer-songwriter', 'soft rock']",66,153746
1338,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,['pop'],99,14051590
1339,1pbypJzDS0Glu3baISY6AL,Chukky,['spanish hip hop'],38,3506
1340,3aBLeF3XryPzBPVkZIRrvj,Astola,[],41,4885
1341,5Qvyfq1Nfeju9R8prt8M7a,Lágrimas De Sangre,"['spanish hip hop', 'trap latino']",60,40496
1342,75VXrmAmJCcQKyhDarGE6F,Xhelazz,"['deep latin hip hop', 'spanish hip hop', 'trap latino']",51,36018
1343,3XLKsJ2N1aG1R1vMctsdPq,Suite Soprano,"['spanish hip hop', 'trap latino']",46,21147
1344,3GOUqEPtNSeCIHSggQFjie,Tutto Vale (La Boheme),[],22,361
1345,5JcO3FHEBbWTQMUHmWtU2g,Juancho Marqués,"['spanish hip hop', 'trap latino']",57,20121
1346,3Zs41oNqLgEHpEGWBFlHQm,Alberto Rock,[],42,59
1347,7GmXwGXJSsmWTkCyk5Twux,Kase.O,"['deep latin hip hop', 'spanish hip hop', 'trap latino']",65,120543
1348,7dp8dR96gWncIypef8kTnS,Najwa,['spanish indie pop'],54,11656
1349,6zJkLYY6jdwLbRCo3Acc3C,R De Rumba,"['deep latin hip hop', 'spanish hip hop', 'trap latino']",42,22188
1350,3lP2GgJaO5TZJt8dE1WsSQ,Putolargo,"['spanish hip hop', 'trap latino']",35,4851
1351,224rbIjYbXaTI7lnP2ZMNJ,ToteKing,"['deep latin hip hop', 'spanish hip hop', 'trap latino']",56,70557
1352,6kSbf0Xe8Bdhitd3d6Jr2z,Shotta,"['spanish hip hop', 'trap latino']",55,48450
1353,1DH9RJ0xBVje6gQmK3LWUY,Violadores Del Verso,"['deep latin hip hop', 'spanish hip hop', 'trap latino']",60,167262
1354,7rAjVJgwZhvmMIt5vfyNGn,Costa,"['spanish hip hop', 'trap latino']",51,24110
1355,04vnNnCkL6fGui3ATn2awd,Carmona,"['spanish hip hop', 'trap latino']",38,4162
1356,0TZOGoqxGvijaDnn5tq0dc,Swan Fyahbwoy,['spanish reggae'],46,39369
1357,5pIapcAHb6WV4fUjfQchMf,Sharif,"['deep latin hip hop', 'spanish hip hop', 'trap latino']",60,64647
1358,451DVjaBuGYfvDfvG9MxaG,Rapsusklei,"['deep latin hip hop', 'spanish hip hop', 'spanish reggae', 'trap latino']",60,107222
1359,6a7aRbyLNHHiwqgLh87Mpy,Juaninacka,"['deep latin hip hop', 'spanish hip hop', 'trap latino']",51,18022
1360,451DVjaBuGYfvDfvG9MxaG,Rapsusklei,"['deep latin hip hop', 'spanish hip hop', 'spanish reggae', 'trap latino']",60,107222
1361,1v7iZcyrm4fHfsEBiseomy,Green Valley,"['spanish reggae', 'trap latino']",60,109222
1362,0RCFjo3vSZBvq2P2sFXQOp,Charly Efe,"['spanish hip hop', 'trap latino']",39,4646
1363,4hsO4OgoQ1Wz2K0vyqEIpf,Cheb Ruben,"['spanish hip hop', 'trap latino']",44,6354
1364,4E57wlpdl0FksJsCPpLDsk,Sceno,[],7,1
1365,4lHAjTCvXGu8QIM3cEe93m,Maka,['trap latino'],57,15955
1366,72fEVnXpnjN2i2MU99ga0z,Juanito Makandé,"['flamenco', 'spanish pop', 'spanish rock', 'trap latino']",57,57954
